updated_at,file,line,rule_id,phrase,severity,treatment,replacement,reason,context
2026/05/26 08:57,index.html,3014,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"""ハード除外条件を明文化"", ""反映済み"", ""未取得、信頼度不足、過熱、反応不足などで算出停止。""], [""5"", ""スコアの内訳を銘柄ごとに表示"", ""反映済み"", ""探索点、購入検討用点、信頼度、停止理由を行ごとに表示。""], [""6"", ""信頼度スコアを追加"", ""反映済み"", ""70点未満は購入検討用点を止める。""],"
2026/05/26 08:57,index.html,3015,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"[""5"", ""スコアの内訳を銘柄ごとに表示"", ""反映済み"", ""探索点、購入検討用点、信頼度、停止理由を行ごとに表示。""], [""6"", ""信頼度スコアを追加"", ""反映済み"", ""70点未満は購入検討用点を止める。""], [""7"", ""決算後反応の未到達を別扱い"", ""反映済み"", ""未取得と35点未満を購入検討用点から分離。""],"
2026/05/26 08:57,index.html,3016,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"[""6"", ""信頼度スコアを追加"", ""反映済み"", ""70点未満は購入検討用点を止める。""], [""7"", ""決算後反応の未到達を別扱い"", ""反映済み"", ""未取得と35点未満を購入検討用点から分離。""], [""8"", ""過去検証・バックテスト"", ""未反映"", ""イベント後リターンDBの整備後に検証する。""],"
2026/05/26 08:57,index.html,3029,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,モデル修正状況 この欄では、探索段階の参考点と、購入検討可否の確認対象として扱えるかを見る点数を分けます。未取得データがある場合、購入検討用スコアは出しません。
2026/05/26 08:57,index.html,3037,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用点を算出 ${purchasable.length}社
2026/05/26 08:57,index.html,3060,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,探索スコア / 購入検討用スコア 分離表 探索スコアは候補を広く見るための参考値です。購入検討用スコアは、未取得データを混ぜず、ハード除外がない場合だけ算出します。
2026/05/26 08:57,index.html,3061,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,探索スコア / 購入検討用スコア 分離表 探索スコアは候補を広く見るための参考値です。購入検討用スコアは、未取得データを混ぜず、ハード除外がない場合だけ算出します。
2026/05/26 08:57,index.html,3064,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,探索スコア = 既存のNISA 1年保有スコア。未取得や確認待ちがある場合は参考順位としてのみ使用。 購入検討用スコア = 業績/質40% + 下落耐性30% + 割安20% + 決算後反応10%。必須データ未取得、信頼度70未満、ハード除外ありの場合は未算出。
2026/05/26 08:57,index.html,3067,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"順位 銘柄 探索スコア 購入検討用スコア 信頼度 判定 理由 ${evaluations.map(({ row, evalResult }) => `"
2026/05/26 08:57,index.html,3212,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,業種別補正チェック PER/PBR/ROEは業種で水準が違うため、同じ業種の中央値と比べます。ただし、同業比較が3社未満、または指標取得数が足りない場合は、購入検討用スコアには混ぜません。
2026/05/26 08:57,index.html,3227,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未反映 現段階では確認資料。購入検討用スコアにはまだ入れません。
2026/05/26 08:57,index.html,3320,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,準備段階 売買判断の成績検証は、6月テスト開始後の記録と接続して行います。
2026/05/26 08:57,index.html,3490,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"ows, ""C"")}社`, ""データ取得や検算が不足している候補。""], [""D 低優先・比較のみ"", `${levelCount(universeRows, ""D"")}社`, ""購入検討対象というより比較・代表性確認用。""], ];"
2026/05/26 08:57,index.html,3648,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,6月判定前チェック表 点数が高い順に、購入検討へ進めない理由を分解します。「残す」は深掘り候補、「保留」は確認待ち、「落とす」は初回NISAテスト候補から外す扱いです。
2026/05/26 08:57,index.html,3662,R14,見送り,WARN,要確認,保留 / 除外 / 待機,理由を併記して使う。,"反応55点以上、下落耐性60点以上、AI/半導体装置需要の鈍化コメントなし。"", stop: ""米10年金利4.80%以上、60日最大下落率-30%以下、受注・需要コメント悪化なら見送り。"", action: ""半導体景気に敏感なため、市場ゲート通過後も小さく検討する候補。"""
2026/05/26 08:57,index.html,3669,R14,見送り,WARN,許容,保留 / 除外 / 待機,理由を併記して使う。,"pass: ""下落耐性75点以上、割安60点以上、日銀後の金利環境が銀行に逆風でない。"", stop: ""信用コスト悪化、長期金利急低下、金融株全体の弱さが出た場合は見送り。"", action: ""守り寄りの候補。市場が荒れる場合も、信用コストと金利方向を必ず確認。"""
2026/05/26 08:57,index.html,3676,R14,見送り,WARN,許容,保留 / 除外 / 待機,理由を併記して使う。,"pass: ""NISA点58以上、決算後反応55点以上、下落耐性65点以上、急な円高ショックなし。"", stop: ""円高急進、電子部品需要悪化、60日最大下落率-30%以下なら見送り。"", action: ""電子部品・電池テーマ候補。為替と需要コメントの確認後に判定。"""
2026/05/26 08:57,index.html,3682,R14,見送り,WARN,許容,保留 / 除外 / 待機,理由を併記して使う。,"pass: ""NISA点58以上、データ信頼度70点以上、ハードゲートなし。"", stop: ""未取得、過熱、急落、割高、決算後反応悪化のいずれかが残る場合は見送り。"", action: ""現時点では確認待ち。購入検討対象へは上げない。"""
2026/05/26 08:57,index.html,3683,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"stop: ""未取得、過熱、急落、割高、決算後反応悪化のいずれかが残る場合は見送り。"", action: ""現時点では確認待ち。購入検討対象へは上げない。"" };"
2026/05/26 08:57,index.html,3717,R14,見送り,WARN,許容,保留 / 除外 / 待機,理由を併記して使う。,共通項目 通過条件 延期・見送り条件 ${commonTable}
2026/05/26 08:57,index.html,3721,R14,見送り,WARN,許容,保留 / 除外 / 待機,理由を併記して使う。,候補 通過条件 見送り条件 扱い ${candidateTable}
2026/05/26 08:57,index.html,3772,R14,見送り,WARN,要確認,保留 / 除外 / 待機,理由を併記して使う。,"return { state: ""見送り"", badge: ""stop"","
2026/05/26 08:57,index.html,3809,R14,見送り,WARN,要確認,保留 / 除外 / 待機,理由を併記して使う。,判定結果 未入力です。6月イベント後に数値を入れると、通過・延期・見送りを表示します。
2026/05/26 08:57,index.html,3915,R14,見送り,WARN,要確認,保留 / 除外 / 待機,理由を併記して使う。,"easons.length === 0; const commonState = missing.length ? ""未入力"" : commonPass ? ""通過"" : ""延期/見送り""; const candidateStates = decisionRows.map((row) => {"
2026/05/26 08:57,index.html,3954,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"peHtml(failReasons.join("" / ""))} 扱い: ${commonPass ? ""候補別条件の確認に進めます。購入確定ではありません。"" : ""この状態では購入検討可否判定を進めず、延期または候補縮小として扱います。""} `;"
2026/05/26 08:57,index.html,4022,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,予備 ${reserveRows.length}件 / 保留 ${holdRows.length}件 / 落とす ${dropRows.length}件 予備は購入検討対象ではなく、決算後20営業日反応や6月イベント後の地合いで昇格可否を確認する補充枠です。
2026/05/26 08:57,index.html,4029,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"候補として残します。""; if (category === ""予備"") return ""候補数を広げるための補充枠です。決算後20営業日反応と6月イベント後の地合い確認が終わるまで購入検討対象には上げません。""; if (category === ""保留"") return ""数値は強くても、過熱・反応悪化・特殊要因が残るため、購入検討対象には上げず再判定待ちにします。"";"
2026/05/26 08:57,index.html,4030,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"if (category === ""予備"") return ""候補数を広げるための補充枠です。決算後20営業日反応と6月イベント後の地合い確認が終わるまで購入検討対象には上げません。""; if (category === ""保留"") return ""数値は強くても、過熱・反応悪化・特殊要因が残るため、購入検討対象には上げず再判定待ちにします。""; if (category === ""落とす"") return ""現時点では初回テスト候補から外し、明確な改善デー"
2026/05/26 08:57,index.html,4082,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,計算根拠: ${escapeHtml(formula)} 注意点: ${escapeHtml(riskNote)}。この分類は買う理由ではなく、6月イベント後に深掘り・保留・除外を分けるための優先順位です。
2026/05/26 08:57,index.html,4378,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"bad: ""下方修正、営業利益見通し-10%以上、出来高急増で大陰線。"", action: ""悪い銘柄は除外。良い銘柄は6月の購入検討可否判定に残す。"" },"
2026/05/26 08:57,index.html,4392,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"bad: ""日経平均が75日線を-1.5%以上下回る。"", action: ""良ければ6月判定の候補に残す。悪ければ購入検討対象から外す。"" },"
2026/05/26 08:57,index.html,4399,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"bad: ""前年比4.0%以上、前月比0.5%以上、コア前月比0.5%以上、米10年金利4.70%以上。"", action: ""良ければ6/18以降の購入検討可否判定へ進む。悪ければ延期または候補枠を縮小。"" },"
2026/05/26 08:57,index.html,4413,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"bad: ""米10年金利4.70%以上、NASDAQ-3%以上、ドル円±3%以上の急変。"", action: ""良ければ6/18-6/24に購入検討可否判定へ進む。悪ければ延期。"" },"
2026/05/26 08:57,index.html,4416,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"""add-june"": { title: ""6/18-6/24 購入検討可否判定"", watch: ""米CPI、日銀、FOMCを通過した後の市場反応。"","
2026/05/26 08:57,issue_recovery_board_20260525.html,42,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,目的: 今日判明した設計上の課題を、感覚的な反省で終わらせず、実装・検証・表示修正の単位に分解して回収するための管理表です。 現時点の扱い: 現システムは売買判断補助システムではなく、NISA 1年保有の検証候補を絞るためのプロトタイプです。課題が未回収の項目は、売買判断には使いません。 解決までのフローチャートを見る / 資料区分台帳を見る / 公開前文言チェックを見る / 候補表現ロール整理を見る
2026/05/26 08:57,issue_recovery_board_20260525.html,56,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,1. 課題を分解 単純加点、仮説と実績の混同、未取得データ混入などを別課題に分ける。 2. 売買判断から隔離 未監査の式や質的イベント評価は、探索候補だけに使う。 3. 実データで補完 決算後反応、PER/PBR/ROE、下落率、指数比較を銘柄別に入れる。
2026/05/26 08:57,issue_recovery_board_20260525.html,82,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,回収中 イベントは「候補発見」と「確認優先度」に限定し、本体の購入検討用スコアへ直接加点しない方針へ変更。 event_score_adjustment.html / dual_axis_selection_model.html / model_integrity_audit.html
2026/05/26 08:57,issue_recovery_board_20260525.html,85,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,イベント仮説ごとに、過去の類似イベント後リターンを確認する表を追加する。 売買判断には未使用。探索入口としてのみ使用。
2026/05/26 08:57,issue_recovery_board_20260525.html,97,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,最重要 購入検討対象と調査候補が混ざって見える 候補と表示されると、買える銘柄と誤認される。
2026/05/26 08:57,issue_recovery_board_20260525.html,100,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,一部回収済み 10社は「検証候補」とし、予備2社は購入検討対象ではないと明記。6月判定ルールも追加。 candidate_supplement_10_plan.html / supplement_reaction_check.html / candidate_june_rulebook.html
2026/05/26 08:57,issue_recovery_board_20260525.html,103,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,メイン画面・課題管理表・課題解決フローの現行導線では、誤読されやすい表現を検証候補中心に整理済み。 現段階の売買判断は不可。
2026/05/26 08:57,issue_recovery_board_20260525.html,109,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,回収済み 未取得は0点や仮値にせず、購入検討用スコアから外す表を追加。参考点と採用点も分離。 missing_data_score_gate_20260525.html / 290_missing_data_score_gate.csv / 291_required_field_matrix.csv
2026/05/26 08:57,issue_recovery_board_20260525.html,112,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次工程では、100社前後の母集団条件固定へ進む。 未取得が多い銘柄は購入検討へ進めない。
2026/05/26 08:57,issue_recovery_board_20260525.html,139,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次工程では、+1%目標との接続を候補別に明確化する。 候補10社中、暫定検証可は2社。未接続銘柄は購入検討用スコアの根拠にしない。
2026/05/26 08:57,issue_recovery_board_20260525.html,148,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次工程では、イベントと株価の因果を誤解しないための複合条件・イベント種類別検証へ進む。 勝てない候補は個別株比率を下げる。ゲート残存銘柄は購入検討へ進めない。
2026/05/26 08:57,issue_recovery_board_20260525.html,157,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次工程では、表示上の誤解・旧文言の継続監査へ進む。 単独イベント加点は禁止。複数根拠が不足する銘柄は購入検討用スコアの根拠にしない。
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,130,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,雰囲気で候補を出すもの」から、「実データ・検算・除外条件・ベンチマーク比較に耐える検証候補抽出システム」へ近づけるための解決手順です。 重要: このフローを通過するまでは、スコアは売買判断ではなく、調査・検証の優先順位として扱います。 運用ルール: 今後「つぎへ」と指示された場合は、このフローの未完了項目を上から順に進めます。新しい作業を始める前に、課題回収管理表とこのフローの位置を確認します。
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,153,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,検算 数式、根拠、表示の確認 停止 売買判断に進めない条件 通過 次工程へ進める条件
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,166,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未取得データ混入 購入検討対象と検証候補の混同
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,170,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,2. 売買判断から隔離 未監査のスコアや質的イベント評価を、売買判断に使わない。
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,171,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,2. 売買判断から隔離 未監査のスコアや質的イベント評価を、売買判断に使わない。
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,174,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,表示は検証候補に統一 予備候補は購入検討対象ではない 6月イベント後に再判定
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,212,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,探索スコア 購入検討用スコア 信頼度スコア
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,222,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,実績: 過去に効いたか 不明なら購入検討対象にしない
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,267,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入ではなく購入検討 証券会社画面で再確認
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,298,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,次の作業 売買判断への扱い
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,321,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次は+1%目標との接続を候補別に明確化する。 過去検証データが未接続の銘柄は購入検討用スコアの根拠にしない。
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,328,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次はイベント因果の誤解を避けるため、複合条件・イベント種類別検証へ進む。 勝てない候補は個別株比率を下げる。ゲート残存銘柄は購入検討へ進めない。
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,335,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次は表示上の誤解・旧文言の継続監査へ進む。 複数根拠が不足する銘柄は購入検討用スコアの根拠にしない。
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,349,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,解決までの道筋は、 課題の固定 → 売買判断から隔離 → データ棚卸し → 数式監査 → 100社前後の母集団固定 → 量的選別 → 質的イベント検証 → 決算後反応 → 除外ゲート → 10社候補 → 6月イベント後判定 です。 このフローの途中で止まる項目がある場合、その銘柄は購入検討対象ではなく、調査候補または保留に戻します。
2026/05/26 08:57,issue_resolution_flowchart_20260525.html,350,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,の母集団固定 → 量的選別 → 質的イベント検証 → 決算後反応 → 除外ゲート → 10社候補 → 6月イベント後判定 です。 このフローの途中で止まる項目がある場合、その銘柄は購入検討対象ではなく、調査候補または保留に戻します。 次の作業: 完了: 現行導線の文言整理、未取得データ非加点、100社前後の母集団条件固定、業種別補正、過去検証の初期接続、+1%目標接続、イベント因果・複合条件チェック、表示文言監査、資料区分台帳、公開前文言自動チェック、候補表現ロール整理を実装済み。次
2026/05/26 08:57,market_theme_check.html,22,R04,買い推奨,BLOCK,許容,検証候補 / 判断補助,投資助言に近く見えるため。,この表の位置づけ この表は未来予測や買い推奨ではありません。取得済みの公開データを使い、AI半導体、金利、円安、資源、市場不安などの市場テーマを確認するための補助表です。四季報、有料DB、ログイン前提データは含めません。
2026/05/26 08:57,market_theme_check.html,24,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,は銘柄選定よりも購入時期と投入額を優先して調整する。 インフレ・コスト 2 0 0 0 中立確認 インフレと企業コスト上昇の方向を確認する。 CPI/PPIは月次指標のため、日次の売買判断には使わずイベント確認に使う。 指標別の確認値 theme indicator series_key latest_date latest_value change_1d_pct change_5d_pct change_20d_pct change_60d_pct signal_label rol
2026/05/26 08:57,market_theme_check.html,25,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,は銘柄選定よりも購入時期と投入額を優先して調整する。 インフレ・コスト 2 0 0 0 中立確認 インフレと企業コスト上昇の方向を確認する。 CPI/PPIは月次指標のため、日次の売買判断には使わずイベント確認に使う。 指標別の確認値 theme indicator series_key latest_date latest_value change_1d_pct change_5d_pct change_20d_pct change_60d_pct signal_label rol
2026/05/26 08:57,missing_data_score_gate_20260525.html,31,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,目的: 空欄・未取得・未到達のデータを、0点や仮値として購入検討用スコアへ混ぜないための確認表です。 結論: 探索スコアは比較用として残しますが、購入検討用スコアは「必須データ取得済み」「信頼度70点以上」「ハードゲートなし」の場合だけ表示します。
2026/05/26 08:57,missing_data_score_gate_20260525.html,32,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,目的: 空欄・未取得・未到達のデータを、0点や仮値として購入検討用スコアへ混ぜないための確認表です。 結論: 探索スコアは比較用として残しますが、購入検討用スコアは「必須データ取得済み」「信頼度70点以上」「ハードゲートなし」の場合だけ表示します。 メインページへ戻る / 課題解決フローへ戻る
2026/05/26 08:57,missing_data_score_gate_20260525.html,37,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,対象銘柄 10社 280_nisa_test_10_candidate_plan_reaction_updated.csv 購入検討用スコア算出可 1社 必須データ取得済み、信頼度70点以上、ハードゲートなし。 未取得データあり 3社 未取得は0点や仮値にせず、購入検討用スコアから外す。 ハードゲート停止 7社 20営業日未到達、決算後反応未接続などは非通過扱い。
2026/05/26 08:57,missing_data_score_gate_20260525.html,43,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコア = 業績/質40% + 下落耐性30% + 割安20% + 決算後反応10% ただし、必須データ未取得、信頼度70点未満、ハードゲートありの場合は未算出または算出停止。
2026/05/26 08:57,missing_data_score_gate_20260525.html,184,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,業績/質スコア 購入検討用スコア 購入検討用スコアには混ぜない 下落耐性スコア 購入検討用スコア 購入検討用スコアには混ぜない 割安スコア 購入検討用スコア 購入検討用スコアには混ぜない 決算後反応スコア 購入検討用スコア 購入検討用スコアには混ぜない データ信頼度 購入検討用スコア 購入検討用スコアには混ぜない PER
2026/05/26 08:57,model_integrity_audit.html,52,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,EventEV = 成立確率 × 上振れ幅 - 不成立確率 × 下振れ幅 購入検討へ進む条件 = 通常スコア通過 AND データ信頼度通過 AND ハードゲートなし AND EventEVがプラス AND 公式根拠あり
2026/05/26 08:57,operation_cockpit.html,37,R10,保有候補,WARN,許容,検証候補,保有する前提に見えるため。,1 データ確認 株価、出来高、金利、為替、指数、CPI/PPIなどの取得状況を確認する 開く 2 候補作成 NISA 1年保有候補を、スコアと複合条件で絞る 開く 3 購入前イベント判定 CPI、日銀、FOMC、最終購入前確認の結果で買う/待つを分岐する 開く 4 判定記録 買う/見送る判断の根拠をCSVに残す 開く 5 資金配分 100万円のうち、いくら投資していくら現金を残すかを決める 開く 6 運用記録 実行判断、予想、
2026/05/26 08:57,operation_cockpit.html,37,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,/PPIなどの取得状況を確認する 開く 2 候補作成 NISA 1年保有候補を、スコアと複合条件で絞る 開く 3 購入前イベント判定 CPI、日銀、FOMC、最終購入前確認の結果で買う/待つを分岐する 開く 4 判定記録 買う/見送る判断の根拠をCSVに残す 開く 5 資金配分 100万円のうち、いくら投資していくら現金を残すかを決める 開く 6 運用記録 実行判断、予想、実績、ベンチマーク比較の枠を残す 開く 7 購入後評価 S&amp;P500投信、日経/TOPIX連動投信、
2026/05/26 08:57,operation_cockpit.html,44,R10,保有候補,WARN,許容,検証候補,保有する前提に見えるため。,html 公開データ、既存CSV、更新済みExcel 取得済みデータ、欠損、チャート、週次データ 自動取得中心 実装済み データ取得日と欠損を確認する 2 候補作成 NISA 1年保有候補を、スコアと複合条件で絞る june_test_composite_decision.html NISAスコア、PER、データカバー率、複合条件スコア 主候補、条件付き候補、監視、初回除外 計算 + 人間確認 実装済み 候補の理由と未確認データを確認する 3 購入前イベント判定 CPI、日銀、FOM
2026/05/26 08:57,operation_cockpit.html,44,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,コア 主候補、条件付き候補、監視、初回除外 計算 + 人間確認 実装済み 候補の理由と未確認データを確認する 3 購入前イベント判定 CPI、日銀、FOMC、最終購入前確認の結果で買う/待つを分岐する june_interactive_operation_dashboard.html イベント結果、実際の数値、メモ 新規投入0円、注意時13万円、全通過時26万円 手入力 + 自動判定 実装済み 6月イベント後に未入力をなくす 4 判定記録 買う/見送る判断の根拠をCSVに残す e
2026/05/26 08:57,plus1_benchmark_connection_20260525.html,96,R08,保証,WARN,許容,想定 / 検証 / 条件付き,保証という語は顧客説明で誤解されやすい。,経平均・TOPIX等の比較対象と接続します。目標は、比較対象のうち最も強いものを最低+1%ポイント上回ることです。 重要: ここで使う1年騰落率は後ろ向きの確認です。将来リターンを保証しません。ゲートが残る銘柄は、比較上強くても購入検討へ進めません。 TOPIX: 現在の手元CSVにはTOPIX月次がないため、仮値を入れず未取得として扱います。
2026/05/26 08:57,plus1_benchmark_connection_20260525.html,96,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,は、比較対象のうち最も強いものを最低+1%ポイント上回ることです。 重要: ここで使う1年騰落率は後ろ向きの確認です。将来リターンを保証しません。ゲートが残る銘柄は、比較上強くても購入検討へ進めません。 TOPIX: 現在の手元CSVにはTOPIX月次がないため、仮値を入れず未取得として扱います。
2026/05/26 08:57,plus1_benchmark_connection_20260525.html,215,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,6月イベント後に再判定 1年実績は合格線比 +20.15%。ただし 決算後20営業日未到達 のため売買判断へ進めない。 ゲート: 決算後20営業日未到達 / 信頼度 87点
2026/05/26 08:57,plus1_benchmark_connection_20260525.html,227,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,6月イベント後に再判定 1年実績は合格線比 +6.55%。ただし 決算後20営業日未到達 のため売買判断へ進めない。 ゲート: 決算後20営業日未到達 / PER 43.73倍で割高確認
