updated_at,file,line,rule_id,phrase,severity,treatment,replacement,reason,context
2026/05/26 15:18,index.html,4044,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,予備 ${reserveRows.length}件 / 保留 ${holdRows.length}件 / 落とす ${dropRows.length}件 予備は購入検討対象ではなく、決算後20営業日反応や6月イベント後の地合いで昇格可否を確認する補充枠です。
2026/05/26 15:18,index.html,4051,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"候補として残します。""; if (category === ""予備"") return ""候補数を広げるための補充枠です。決算後20営業日反応と6月イベント後の地合い確認が終わるまで購入検討対象には上げません。""; if (category === ""保留"") return ""数値は強くても、過熱・反応悪化・特殊要因が残るため、購入検討対象には上げず再判定待ちにします。"";"
2026/05/26 15:18,index.html,4052,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"if (category === ""予備"") return ""候補数を広げるための補充枠です。決算後20営業日反応と6月イベント後の地合い確認が終わるまで購入検討対象には上げません。""; if (category === ""保留"") return ""数値は強くても、過熱・反応悪化・特殊要因が残るため、購入検討対象には上げず再判定待ちにします。""; if (category === ""落とす"") return ""現時点では初回テスト候補から外し、明確な改善デー"
2026/05/26 15:18,index.html,4104,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,計算根拠: ${escapeHtml(formula)} 注意点: ${escapeHtml(riskNote)}。この分類は買う理由ではなく、6月イベント後に深掘り・保留・除外を分けるための優先順位です。
2026/05/26 15:18,index.html,4400,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"bad: ""下方修正、営業利益見通し-10%以上、出来高急増で大陰線。"", action: ""悪い銘柄は除外。良い銘柄は6月の購入検討可否判定に残す。"" },"
2026/05/26 15:18,index.html,4414,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"bad: ""日経平均が75日線を-1.5%以上下回る。"", action: ""良ければ6月判定の候補に残す。悪ければ購入検討対象から外す。"" },"
2026/05/26 15:18,index.html,4421,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"bad: ""前年比4.0%以上、前月比0.5%以上、コア前月比0.5%以上、米10年金利4.70%以上。"", action: ""良ければ6/18以降の購入検討可否判定へ進む。悪ければ延期または候補枠を縮小。"" },"
2026/05/26 15:18,index.html,4435,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"bad: ""米10年金利4.70%以上、NASDAQ-3%以上、ドル円±3%以上の急変。"", action: ""良ければ6/18-6/24に購入検討可否判定へ進む。悪ければ延期。"" },"
2026/05/26 15:18,index.html,4438,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,"""add-june"": { title: ""6/18-6/24 購入検討可否判定"", watch: ""米CPI、日銀、FOMCを通過した後の市場反応。"","
2026/05/26 15:18,ipo_special_watch_corner_20260526.html,144,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,大IPO・未上場イベント監視」です。 未上場の間はNISAで買えません。上場後も、証券会社のNISA成長投資枠で取扱が確認でき、公開財務・初値後の値動き・20営業日反応が揃うまでは購入検討に進めません。
2026/05/26 15:18,ipo_special_watch_corner_20260526.html,162,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,対象 状態 テーマ 扱い NISA 見る理由 直接買う条件 間接影響 リスク
2026/05/26 15:18,ipo_special_watch_corner_20260526.html,181,R14,見送り,WARN,許容,保留 / 除外 / 待機,理由を併記して使う。,会社なら可能性がある。ただし銘柄ごとの取扱とNISA預り可否確認が必要。 証券会社画面でNISA対象表示、注文可能区分、通貨、手数料、為替コストを確認。 IPO初値・上場初日 原則見送り 初値は需給と話題性で歪みやすい。NISAは損益通算不可のため、初日高値掴みを避ける。 5営業日と20営業日の価格、出来高、指数比を記録。 上場後20営業日を通過 小額検討可 価格形成と出来高が一巡し、指数比・同業比・公開財務の確認が可能になる。 特別枠上限5%以内で、通常候補より厳しいゲートを適用
2026/05/26 15:18,ipo_special_watch_corner_20260526.html,208,R14,見送り,WARN,許容,保留 / 除外 / 待機,理由を併記して使う。,は禁止。通常候補の資金配分も動かさない。 5営業日後 IPO価格比、初値比、NASDAQ比、出来高の落ち着き 初値からの急落が限定的、または過熱が冷めて価格形成が安定 急騰継続なら見送り。急落でも公開数字が弱ければ見送り。 20営業日後 20日リターン、最大下落率、指数超過、出来高、ニュース反応 NASDAQまたはS&amp;P500を+1%pt以上上回り、最大下落率が許容範囲 指数未達または最大下落率が大きい場合は特別枠0%。
2026/05/26 15:18,issue_recovery_board_20260525.html,42,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,目的: 今日判明した設計上の課題を、感覚的な反省で終わらせず、実装・検証・表示修正の単位に分解して回収するための管理表です。 現時点の扱い: 現システムは売買判断補助システムではなく、NISA 1年保有の検証候補を絞るためのプロトタイプです。課題が未回収の項目は、売買判断には使いません。 解決までのフローチャートを見る / 資料区分台帳を見る / 公開前文言チェックを見る / 候補表現ロール整理を見る / 候補10社データ補完を見る / イベント種類別反応D
2026/05/26 15:18,issue_recovery_board_20260525.html,56,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,1. 課題を分解 単純加点、仮説と実績の混同、未取得データ混入などを別課題に分ける。 2. 売買判断から隔離 未監査の式や質的イベント評価は、探索候補だけに使う。 3. 実データで補完 決算後反応、PER/PBR/ROE、下落率、指数比較を銘柄別に入れる。
2026/05/26 15:18,issue_recovery_board_20260525.html,82,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,回収中 イベントは「候補発見」と「確認優先度」に限定し、本体の購入検討用スコアへ直接加点しない方針へ変更。 event_score_adjustment.html / dual_axis_selection_model.html / model_integrity_audit.html
2026/05/26 15:18,issue_recovery_board_20260525.html,85,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,イベント仮説ごとに、過去の類似イベント後リターンを確認する表を追加する。 売買判断には未使用。探索入口としてのみ使用。
2026/05/26 15:18,issue_recovery_board_20260525.html,97,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,最重要 購入検討対象と調査候補が混ざって見える 候補と表示されると、買える銘柄と誤認される。
2026/05/26 15:18,issue_recovery_board_20260525.html,100,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,一部回収済み 10社は「検証候補」とし、予備2社は購入検討対象ではないと明記。6月判定ルールも追加。 candidate_supplement_10_plan.html / supplement_reaction_check.html / candidate_june_rulebook.html
2026/05/26 15:18,issue_recovery_board_20260525.html,103,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,メイン画面・課題管理表・課題解決フローの現行導線では、誤読されやすい表現を検証候補中心に整理済み。 現段階の売買判断は不可。
2026/05/26 15:18,issue_recovery_board_20260525.html,109,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,回収済み 未取得は0点や仮値にせず、購入検討用スコアから外す表を追加。参考点と採用点も分離。 missing_data_score_gate_20260525.html / 290_missing_data_score_gate.csv / 291_required_field_matrix.csv
2026/05/26 15:18,issue_recovery_board_20260525.html,112,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次工程では、100社前後の母集団条件固定へ進む。 未取得が多い銘柄は購入検討へ進めない。
2026/05/26 15:18,issue_recovery_board_20260525.html,148,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次工程では、イベントと株価の因果を誤解しないための複合条件・イベント種類別検証へ進む。 勝てない候補は個別株比率を下げる。ゲート残存銘柄は購入検討へ進めない。
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,130,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,雰囲気で候補を出すもの」から、「実データ・検算・除外条件・ベンチマーク比較に耐える検証候補抽出システム」へ近づけるための解決手順です。 重要: このフローを通過するまでは、スコアは売買判断ではなく、調査・検証の優先順位として扱います。 運用ルール: 今後「つぎへ」と指示された場合は、このフローの未完了項目を上から順に進めます。新しい作業を始める前に、課題回収管理表とこのフローの位置を確認します。
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,159,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,検算 数式、根拠、表示の確認 停止 売買判断に進めない条件 通過 次工程へ進める条件
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,172,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未取得データ混入 購入検討対象と検証候補の混同
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,176,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,2. 売買判断から隔離 未監査のスコアや質的イベント評価を、売買判断に使わない。
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,177,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,2. 売買判断から隔離 未監査のスコアや質的イベント評価を、売買判断に使わない。
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,180,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,表示は検証候補に統一 予備候補は購入検討対象ではない 6月イベント後に再判定
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,218,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,探索スコア 購入検討用スコア 信頼度スコア
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,228,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,実績: 過去に効いたか 不明なら購入検討対象にしない
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,273,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入ではなく購入検討 証券会社画面で再確認
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,304,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,次の作業 売買判断への扱い
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,327,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次はイベント種類別の株価反応DBを広げる。 過去検証データが未接続の銘柄は購入検討用スコアの根拠にしない。未接続領域は候補10社データ補完表で管理する。
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,334,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次はイベント因果の誤解を避けるため、複合条件・イベント種類別検証へ進む。 勝てない候補は個別株比率を下げる。ゲート残存銘柄は購入検討へ進めない。
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,355,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,解決までの道筋は、 課題の固定 → 売買判断から隔離 → データ棚卸し → 数式監査 → 100社前後の母集団固定 → 量的選別 → 質的イベント検証 → 決算後反応 → 除外ゲート → 10社候補 → 6月イベント後判定 です。 このフローの途中で止まる項目がある場合、その銘柄は購入検討対象ではなく、調査候補または保留に戻します。
2026/05/26 15:18,issue_resolution_flowchart_20260525.html,356,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,の母集団固定 → 量的選別 → 質的イベント検証 → 決算後反応 → 除外ゲート → 10社候補 → 6月イベント後判定 です。 このフローの途中で止まる項目がある場合、その銘柄は購入検討対象ではなく、調査候補または保留に戻します。 次の作業: 完了: 現行導線の文言整理、未取得データ非加点、100社前後の母集団条件固定、業種別補正、過去検証の初期接続、+1%目標接続、イベント因果・複合条件チェック、表示文言監査、資料区分台帳、公開前文言自動チェック、候補表現ロール整理、候補10社の
2026/05/26 15:18,market_theme_check.html,22,R04,買い推奨,BLOCK,許容,検証候補 / 判断補助,投資助言に近く見えるため。,この表の位置づけ この表は未来予測や買い推奨ではありません。取得済みの公開データを使い、AI半導体、金利、円安、資源、市場不安などの市場テーマを確認するための補助表です。四季報、有料DB、ログイン前提データは含めません。
2026/05/26 15:18,market_theme_check.html,24,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,は銘柄選定よりも購入時期と投入額を優先して調整する。 インフレ・コスト 2 0 0 0 中立確認 インフレと企業コスト上昇の方向を確認する。 CPI/PPIは月次指標のため、日次の売買判断には使わずイベント確認に使う。 指標別の確認値 theme indicator series_key latest_date latest_value change_1d_pct change_5d_pct change_20d_pct change_60d_pct signal_label rol
2026/05/26 15:18,market_theme_check.html,25,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,は銘柄選定よりも購入時期と投入額を優先して調整する。 インフレ・コスト 2 0 0 0 中立確認 インフレと企業コスト上昇の方向を確認する。 CPI/PPIは月次指標のため、日次の売買判断には使わずイベント確認に使う。 指標別の確認値 theme indicator series_key latest_date latest_value change_1d_pct change_5d_pct change_20d_pct change_60d_pct signal_label rol
2026/05/26 15:18,missing_data_score_gate_20260525.html,31,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,目的: 空欄・未取得・未到達のデータを、0点や仮値として購入検討用スコアへ混ぜないための確認表です。 結論: 探索スコアは比較用として残しますが、購入検討用スコアは「必須データ取得済み」「信頼度70点以上」「ハードゲートなし」の場合だけ表示します。
2026/05/26 15:18,missing_data_score_gate_20260525.html,32,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,目的: 空欄・未取得・未到達のデータを、0点や仮値として購入検討用スコアへ混ぜないための確認表です。 結論: 探索スコアは比較用として残しますが、購入検討用スコアは「必須データ取得済み」「信頼度70点以上」「ハードゲートなし」の場合だけ表示します。 メインページへ戻る / 課題解決フローへ戻る
2026/05/26 15:18,missing_data_score_gate_20260525.html,37,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,対象銘柄 10社 280_nisa_test_10_candidate_plan_reaction_updated.csv 購入検討用スコア算出可 1社 必須データ取得済み、信頼度70点以上、ハードゲートなし。 未取得データあり 3社 未取得は0点や仮値にせず、購入検討用スコアから外す。 ハードゲート停止 7社 20営業日未到達、決算後反応未接続などは非通過扱い。
2026/05/26 15:18,missing_data_score_gate_20260525.html,43,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコア = 業績/質40% + 下落耐性30% + 割安20% + 決算後反応10% ただし、必須データ未取得、信頼度70点未満、ハードゲートありの場合は未算出または算出停止。
2026/05/26 15:18,missing_data_score_gate_20260525.html,184,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,業績/質スコア 購入検討用スコア 購入検討用スコアには混ぜない 下落耐性スコア 購入検討用スコア 購入検討用スコアには混ぜない 割安スコア 購入検討用スコア 購入検討用スコアには混ぜない 決算後反応スコア 購入検討用スコア 購入検討用スコアには混ぜない データ信頼度 購入検討用スコア 購入検討用スコアには混ぜない PER
2026/05/26 15:18,model_integrity_audit.html,52,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,EventEV = 成立確率 × 上振れ幅 - 不成立確率 × 下振れ幅 購入検討へ進む条件 = 通常スコア通過 AND データ信頼度通過 AND ハードゲートなし AND EventEVがプラス AND 公式根拠あり
2026/05/26 15:18,operation_cockpit.html,37,R10,保有候補,WARN,許容,検証候補,保有する前提に見えるため。,1 データ確認 株価、出来高、金利、為替、指数、CPI/PPIなどの取得状況を確認する 開く 2 候補作成 NISA 1年保有候補を、スコアと複合条件で絞る 開く 3 購入前イベント判定 CPI、日銀、FOMC、最終購入前確認の結果で買う/待つを分岐する 開く 4 判定記録 買う/見送る判断の根拠をCSVに残す 開く 5 資金配分 100万円のうち、いくら投資していくら現金を残すかを決める 開く 6 運用記録 実行判断、予想、
2026/05/26 15:18,operation_cockpit.html,37,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,/PPIなどの取得状況を確認する 開く 2 候補作成 NISA 1年保有候補を、スコアと複合条件で絞る 開く 3 購入前イベント判定 CPI、日銀、FOMC、最終購入前確認の結果で買う/待つを分岐する 開く 4 判定記録 買う/見送る判断の根拠をCSVに残す 開く 5 資金配分 100万円のうち、いくら投資していくら現金を残すかを決める 開く 6 運用記録 実行判断、予想、実績、ベンチマーク比較の枠を残す 開く 7 購入後評価 S&amp;P500投信、日経/TOPIX連動投信、
2026/05/26 15:18,operation_cockpit.html,44,R10,保有候補,WARN,許容,検証候補,保有する前提に見えるため。,html 公開データ、既存CSV、更新済みExcel 取得済みデータ、欠損、チャート、週次データ 自動取得中心 実装済み データ取得日と欠損を確認する 2 候補作成 NISA 1年保有候補を、スコアと複合条件で絞る june_test_composite_decision.html NISAスコア、PER、データカバー率、複合条件スコア 主候補、条件付き候補、監視、初回除外 計算 + 人間確認 実装済み 候補の理由と未確認データを確認する 3 購入前イベント判定 CPI、日銀、FOM
2026/05/26 15:18,operation_cockpit.html,44,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,コア 主候補、条件付き候補、監視、初回除外 計算 + 人間確認 実装済み 候補の理由と未確認データを確認する 3 購入前イベント判定 CPI、日銀、FOMC、最終購入前確認の結果で買う/待つを分岐する june_interactive_operation_dashboard.html イベント結果、実際の数値、メモ 新規投入0円、注意時13万円、全通過時26万円 手入力 + 自動判定 実装済み 6月イベント後に未入力をなくす 4 判定記録 買う/見送る判断の根拠をCSVに残す e
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,96,R08,保証,WARN,許容,想定 / 検証 / 条件付き,保証という語は顧客説明で誤解されやすい。,経平均・TOPIX等の比較対象と接続します。目標は、比較対象のうち最も強いものを最低+1%ポイント上回ることです。 重要: ここで使う1年騰落率は後ろ向きの確認です。将来リターンを保証しません。ゲートが残る銘柄は、比較上強くても購入検討へ進めません。 TOPIX: 現在の手元CSVにはTOPIX月次がないため、仮値を入れず未取得として扱います。
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,96,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,は、比較対象のうち最も強いものを最低+1%ポイント上回ることです。 重要: ここで使う1年騰落率は後ろ向きの確認です。将来リターンを保証しません。ゲートが残る銘柄は、比較上強くても購入検討へ進めません。 TOPIX: 現在の手元CSVにはTOPIX月次がないため、仮値を入れず未取得として扱います。
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,215,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,6月イベント後に再判定 1年実績は合格線比 +20.15%。ただし 決算後20営業日未到達 のため売買判断へ進めない。 ゲート: 決算後20営業日未到達 / 信頼度 87点
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,227,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,6月イベント後に再判定 1年実績は合格線比 +6.55%。ただし 決算後20営業日未到達 のため売買判断へ進めない。 ゲート: 決算後20営業日未到達 / PER 43.73倍で割高確認
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,239,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,6月イベント後に再判定 1年実績は合格線比 +19.35%。ただし 決算後20営業日未到達 のため売買判断へ進めない。 ゲート: 決算後20営業日未到達
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,251,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,6月イベント後に再判定 1年実績は合格線比 +40.35%。ただし 決算後20営業日未到達 のため売買判断へ進めない。 ゲート: 決算後20営業日未到達
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,299,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,6月イベント後に再判定 1年実績は合格線比 +57.65%。ただし 決算後20営業日未到達 のため売買判断へ進めない。 ゲート: 決算後20営業日未到達
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,344,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,合格線を上回るが、決算後20営業日未到達などのゲートあり 購入検討へ進めず、6月イベント後に再判定 過去実績は強くても、今買う根拠としては未完成。
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,345,R11,買う,WARN,要確認,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,購入検討へ進めず、6月イベント後に再判定 過去実績は強くても、今買う根拠としては未完成。
2026/05/26 15:18,plus1_benchmark_connection_20260525.html,351,R11,買う,WARN,要確認,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,個別株比率を下げる その銘柄を買うより、指数・投信でよい可能性が高い。
2026/05/26 15:18,sector_adjustment_20260525.html,32,R12,売買判断,CONTEXT,要確認,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,目的: PER/PBR/ROEを全業種共通の閾値で比べる危険を減らし、同じ業種内の中央値と比べて割高・割安・質を確認します。 重要: この補正値は監査値です。まだ最終売買判断へ直接足し込まず、比較数不足や候補側データ不足がある場合は未反映にします。 メインページへ戻る / 課題解決フローへ戻る
2026/05/26 15:18,sector_adjustment_20260525.html,49,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,同業3社以上、かつPER/PBR/ROEの中央値を計算できる。 比較数不足として購入検討用スコアには混ぜない。
2026/05/26 15:18,sector_adjustment_20260525.html,101,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未反映 同業2社、PER 0件、PBR 0件、ROE 0件で基準未満。 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,113,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未反映 同業2社、PER 0件、PBR 0件、ROE 0件で基準未満。 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,125,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未反映 同業3社、PER 2件、PBR 3件、ROE 3件で基準未満。 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,137,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未反映 同業3社、PER 0件、PBR 0件、ROE 0件で基準未満。 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,149,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未反映 同業3社、PER 2件、PBR 3件、ROE 3件で基準未満。 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,161,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,補正参考可 同業3社以上かつ候補側指標2項目以上で比較可能。 購入検討用スコアへ入れる前の監査値
2026/05/26 15:18,sector_adjustment_20260525.html,173,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,補正参考可 同業3社以上かつ候補側指標2項目以上で比較可能。 購入検討用スコアへ入れる前の監査値
2026/05/26 15:18,sector_adjustment_20260525.html,185,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未反映 同業2社、PER 2件、PBR 2件、ROE 2件で基準未満。 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,197,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,補正参考可 同業3社以上かつ候補側指標2項目以上で比較可能。 購入検討用スコアへ入れる前の監査値
2026/05/26 15:18,sector_adjustment_20260525.html,209,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,未反映 同業1社、PER 1件、PBR 1件、ROE 1件で基準未満。 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,224,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,-% 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,245,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,-% 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,259,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,9.28% 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,266,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,-% 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,273,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,14.94% 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,280,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,-% 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,287,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,11.34% 購入検討用スコアには混ぜない
2026/05/26 15:18,sector_adjustment_20260525.html,301,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,20.19% 購入検討用スコアには混ぜない
